title,rank,date,artist,url,region,chart,trend,streams
Paijaan,192,2020-05-06,SINI YASEMIN,https://open.spotify.com/track/6S6S4yyWHtBmnDYzRrtCkf,Finland,top200,NEW_ENTRY,5522
Karjala Takas,193,2020-05-06,Portion Boys,https://open.spotify.com/track/5kKtS4tchKBOjLHY0GaSvK,Finland,top200,MOVE_DOWN,5520
Turn Me On (feat. Vula),194,2020-05-06,"Riton, Oliver Heldens",https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9,Finland,top200,MOVE_DOWN,5517
Still Be Friends (feat. Tory Lanez & Tyga),195,2020-05-06,G-Eazy,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892,Finland,top200,MOVE_DOWN,5514
Jenny (I Wanna Ruin Our Friendship),196,2020-05-06,Studio Killers,https://open.spotify.com/track/7lgA34nFXxjqQgyLkPUcLv,Finland,top200,NEW_ENTRY,5505
Tää On Se Maa,197,2020-05-06,Pasi ja Anssi,https://open.spotify.com/track/3v3K7xgKQahAml0BGjdIfY,Finland,top200,NEW_ENTRY,5467
Know Your Worth,198,2020-05-06,"Khalid, Disclosure",https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf,Finland,top200,MOVE_DOWN,5466
Neiti Kesäheinä,199,2020-05-06,Intiaanikesä,https://open.spotify.com/track/1pJbvYH5FiR8FVY8Hpx9XX,Finland,top200,MOVE_DOWN,5458
when the party's over,200,2020-05-06,Billie Eilish,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,Finland,top200,NEW_ENTRY,5450
Blinding Lights,1,2020-05-06,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,France,top200,SAME_POSITION,222442
Lettre à une femme,2,2020-05-06,Ninho,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ,France,top200,SAME_POSITION,193019
Roses - Imanbek Remix,3,2020-05-06,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,France,top200,SAME_POSITION,186919
Toosie Slide,4,2020-05-06,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,France,top200,MOVE_UP,157913
Meleğim,5,2020-05-06,"Soolking, Dadju",https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d,France,top200,MOVE_UP,157383
THE SCOTTS,6,2020-05-06,"THE SCOTTS, Travis Scott, Kid Cudi",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,France,top200,MOVE_DOWN,155359
6.3,7,2020-05-06,"Naps, Ninho",https://open.spotify.com/track/6bzxAa3VCiIGzhjsxbHo5q,France,top200,SAME_POSITION,149577
Angela,8,2020-05-06,Hatik,https://open.spotify.com/track/6ab3CQvDlAVttThZucwGQ1,France,top200,SAME_POSITION,148577
Tusa,9,2020-05-06,"KAROL G, Nicki Minaj",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,France,top200,MOVE_UP,144079
ily (i love you baby) (feat. Emilee),10,2020-05-06,Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,France,top200,MOVE_UP,140065
The Box,11,2020-05-06,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,France,top200,MOVE_DOWN,139652
Ne reviens pas,12,2020-05-06,"Gradur, Heuss L'enfoiré",https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH,France,top200,MOVE_DOWN,139437
Blanche,13,2020-05-06,"Maes, Booba",https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv,France,top200,SAME_POSITION,133123
Sousou,14,2020-05-06,Jul,https://open.spotify.com/track/3dyoo6UNb2VlMTISBqrDb1,France,top200,MOVE_UP,127247
Zipette,15,2020-05-06,Ninho,https://open.spotify.com/track/1Lulg5ZiMEXy3QNwb1PB8I,France,top200,MOVE_DOWN,127055
Distant,16,2020-05-06,"Maes, Ninho",https://open.spotify.com/track/1Sb7QJRawbARgpMqyYNMkT,France,top200,SAME_POSITION,124435
death bed (coffee for your head),17,2020-05-06,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,France,top200,SAME_POSITION,113107
Falling,18,2020-05-06,Trevor Daniel,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,France,top200,MOVE_UP,110320
Prison pour mineurs,19,2020-05-06,Hatik,https://open.spotify.com/track/4VW2dYyax9XGl5qPwAtRSf,France,top200,MOVE_DOWN,106674
93% [Tijuana],20,2020-05-06,"GLK, Landy, DA Uzi, Hornet La Frappe",https://open.spotify.com/track/6as0Q9RFNCufcus0mzHoDs,France,top200,MOVE_UP,106324
Dance Monkey,21,2020-05-06,Tones And I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,France,top200,MOVE_UP,105414
La vie qu'on mène,22,2020-05-06,Ninho,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No,France,top200,SAME_POSITION,103978
MD (feat. Niska),23,2020-05-06,4Keus,https://open.spotify.com/track/7HnZCmNXgva6N3kZiK0NTn,France,top200,MOVE_UP,103759
Don't Start Now,24,2020-05-06,Dua Lipa,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,France,top200,MOVE_UP,103412
SICKO MODE,25,2020-05-06,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,France,top200,MOVE_DOWN,101631
1ère fois,26,2020-05-06,"Imen Es, Alonzo",https://open.spotify.com/track/1PA1LTNLAJrbJPWPxEFQvD,France,top200,SAME_POSITION,100714
Supalonely,27,2020-05-06,"BENEE, Gus Dapperton",https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,France,top200,MOVE_UP,100406
goosebumps,28,2020-05-06,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,France,top200,MOVE_DOWN,99655
Dybala,29,2020-05-06,"Maes, Jul",https://open.spotify.com/track/4Nfak8iMF4kQfQ6Pa8Z79m,France,top200,MOVE_DOWN,97181
Ride It,30,2020-05-06,Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,France,top200,MOVE_UP,96116
Sunday Best,31,2020-05-06,Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,France,top200,MOVE_UP,92518
Oui ou non,32,2020-05-06,Angèle,https://open.spotify.com/track/7rBP4bLjMLNkix1nGHjheP,France,top200,MOVE_UP,90489
Je vous déteste tous,33,2020-05-06,Lorenzo,https://open.spotify.com/track/7gXKk9AN9WNlMNlNx1hD0y,France,top200,MOVE_DOWN,89937
ROXANNE,34,2020-05-06,Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,France,top200,SAME_POSITION,89892
Moulaga,35,2020-05-06,"Heuss L'enfoiré, Jul",https://open.spotify.com/track/5BfCoUcWNXcpyJfjXRIeyC,France,top200,SAME_POSITION,89188
Some Say,36,2020-05-06,Nea,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h,France,top200,MOVE_DOWN,89137
Street,37,2020-05-06,Maes,https://open.spotify.com/track/7x3kHHEczVkeuuFkUKjUv7,France,top200,MOVE_UP,84668
Crois-moi (feat. Ninho),38,2020-05-06,DA Uzi,https://open.spotify.com/track/69I4Eynuxdj6LEmpvG56u6,France,top200,MOVE_DOWN,84616
Blueberry Faygo,39,2020-05-06,Lil Mosey,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,France,top200,MOVE_UP,83856
So Maness,40,2020-05-06,Soso Maness,https://open.spotify.com/track/7dwmTVQ6zSxowYtw2tFKww,France,top200,SAME_POSITION,82812
MAMACITA,41,2020-05-06,"Black Eyed Peas, Ozuna, J. Rey Soul",https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q,France,top200,MOVE_UP,82021
Promo (feat. Damso),42,2020-05-06,Ninho,https://open.spotify.com/track/1l3WcVBNpaXBIWGYefPV9b,France,top200,SAME_POSITION,80262
HIGHEST IN THE ROOM,43,2020-05-06,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,France,top200,MOVE_DOWN,80212
Train de vie (feat. PLK),44,2020-05-06,Leto,https://open.spotify.com/track/2VXeQ7moo4zfT6EFO3Cwse,France,top200,MOVE_DOWN,79524
Salt,45,2020-05-06,Ava Max,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV,France,top200,SAME_POSITION,78778
In Your Eyes (feat. Alida),46,2020-05-06,"Alida, Robin Schulz",https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC,France,top200,MOVE_UP,78096
Say So,47,2020-05-06,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,France,top200,SAME_POSITION,77883
In Your Eyes,48,2020-05-06,The Weeknd,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,France,top200,MOVE_UP,77580
Baianá,49,2020-05-06,Bakermat,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS,France,top200,MOVE_DOWN,76866
Pirate,50,2020-05-06,"Ninho, Hös Copperfield",https://open.spotify.com/track/04DQPJA3FWKdIvDaMsnMdv,France,top200,MOVE_DOWN,75029
Côte Ouest,51,2020-05-06,47ter,https://open.spotify.com/track/4ZuuPLV4qYiznagLAFPHcW,France,top200,MOVE_UP,71094
Calumet,52,2020-05-06,Hornet La Frappe,https://open.spotify.com/track/4hCHnvepjWmpP2kgYuEC7d,France,top200,MOVE_DOWN,70985
Dans l'espace (feat. Heuss l'Enfoiré),53,2020-05-06,Gambi,https://open.spotify.com/track/2KAkkba3PaYFegfmYpUITv,France,top200,MOVE_UP,69795
POPOPOP,54,2020-05-06,Gambi,https://open.spotify.com/track/18HNGxDOcshRU2Hdu8tMOM,France,top200,MOVE_UP,69783
Bobo au cœur,55,2020-05-06,Dadju,https://open.spotify.com/track/4ZJURpomulGIURxYSvO1Xd,France,top200,MOVE_UP,69691
Woin Woin (feat. RK),56,2020-05-06,Larry,https://open.spotify.com/track/0vetigm1cKD8YvB37KCSHu,France,top200,MOVE_DOWN,69205
Wesh,57,2020-05-06,"GLK, Heuss L'enfoiré",https://open.spotify.com/track/5SS0c95EiaRyIET3JHd0lE,France,top200,MOVE_DOWN,68820
Trampoline (with ZAYN),58,2020-05-06,SHAED,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI,France,top200,MOVE_UP,66032
JCVD,59,2020-05-06,Jul,https://open.spotify.com/track/10iesoGb4mCYTcur1QfdO9,France,top200,MOVE_UP,65802
Ninja,60,2020-05-06,Soprano,https://open.spotify.com/track/2imLYhuE0rBYnSrhXDOaRX,France,top200,MOVE_UP,65557
Never Seen the Rain,61,2020-05-06,Tones And I,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV,France,top200,MOVE_UP,65230
Bâtiment,62,2020-05-06,Niska,https://open.spotify.com/track/7FF6HRsQlc0CtfAbLmrEGX,France,top200,MOVE_DOWN,64780
Calling On Me,63,2020-05-06,"Sean Paul, Tove Lo",https://open.spotify.com/track/5I4VsjWxOqN1nWfUpFZFM3,France,top200,MOVE_UP,64352
La meilleure,64,2020-05-06,"Hatik, Jok'air",https://open.spotify.com/track/2g63GxCZUmhsr4XoKR93F6,France,top200,MOVE_DOWN,63421
Ailleurs (feat. Maes),65,2020-05-06,Timal,https://open.spotify.com/track/5rTFwZ5ECdJTcMtm0O8mYS,France,top200,MOVE_DOWN,62982
Enfant compliqué,66,2020-05-06,Larry,https://open.spotify.com/track/2WDPXXLSTnfKzHLVpyUFp5,France,top200,MOVE_DOWN,62296
Jamais,67,2020-05-06,"Mister V, PLK",https://open.spotify.com/track/4jB8td98pbRVvTqtQ7I3MI,France,top200,MOVE_DOWN,62150
Never Never (feat. Indiiana),68,2020-05-06,Drenchill,https://open.spotify.com/track/40NKYSkaTC4F62QbIVJ8S6,France,top200,MOVE_UP,61664
40%,69,2020-05-06,Aya Nakamura,https://open.spotify.com/track/47LFcy7prvEY5D08d26zOo,France,top200,MOVE_UP,61474
Skechers,70,2020-05-06,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu,France,top200,MOVE_DOWN,61230
Loin de moi,71,2020-05-06,Naza,https://open.spotify.com/track/30kxl4FnaEFS2qZkec3Zak,France,top200,MOVE_DOWN,60696
Vaillante,72,2020-05-06,YL,https://open.spotify.com/track/0vUCn7o1ZK4CRtngYRZwPL,France,top200,MOVE_DOWN,60313
RITMO (Bad Boys For Life),73,2020-05-06,"Black Eyed Peas, J Balvin",https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,France,top200,MOVE_UP,59714
Maman ne le sait pas (feat. Niska),74,2020-05-06,Ninho,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI,France,top200,MOVE_DOWN,59117
bad guy,75,2020-05-06,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,France,top200,MOVE_UP,58695
Breaking Me,76,2020-05-06,"Topic, A7S",https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,France,top200,MOVE_UP,58262
Ma belle,77,2020-05-06,Moha La Squale,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D,France,top200,MOVE_DOWN,57685
ROCKSTAR (feat. Roddy Ricch),78,2020-05-06,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,France,top200,MOVE_UP,57482
Boss Bitch,79,2020-05-06,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,France,top200,MOVE_DOWN,57027
Djomb,80,2020-05-06,Bosh,https://open.spotify.com/track/0YgvHOlrhovTmiKL7QRfzr,France,top200,MOVE_DOWN,56932
Au DD,81,2020-05-06,PNL,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu,France,top200,MOVE_DOWN,56524
Dans tes yeux,82,2020-05-06,Kaza,https://open.spotify.com/track/46ZFuxrYY3ar9Jdf6RDMDP,France,top200,MOVE_DOWN,56255
Un peu de haine,83,2020-05-06,PLK,https://open.spotify.com/track/5yYfCoMrhcuxMP9CAmA2rU,France,top200,MOVE_DOWN,56240
Physical,84,2020-05-06,Dua Lipa,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,France,top200,MOVE_DOWN,56184
Amarillo,85,2020-05-06,J Balvin,https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL,France,top200,MOVE_UP,55785
Before You Go,86,2020-05-06,Lewis Capaldi,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,France,top200,SAME_POSITION,55386
Don't Rush (feat. Headie One),87,2020-05-06,Young T & Bugsey,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT,France,top200,MOVE_UP,54854
Goutte d'eau,88,2020-05-06,Ninho,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf,France,top200,MOVE_UP,53819
Valise,89,2020-05-06,"Rim'K, Koba LaD, SCH",https://open.spotify.com/track/4WNRbKU0oMQUvnGRXKWKoY,France,top200,MOVE_DOWN,53459
Avant toi,90,2020-05-06,"Vitaa, Slimane",https://open.spotify.com/track/4iNPp0BZ4lBu7bipdWLcWk,France,top200,SAME_POSITION,53343
I Love You (432 Hz) (with Greeicy),91,2020-05-06,Maejor,https://open.spotify.com/track/07Tnke5YAVjGhBx3lJ9oRS,France,top200,MOVE_UP,53338
Prends ta monnaie,92,2020-05-06,"Bolémvn, RK",https://open.spotify.com/track/4RyLqHHyenYnML9yKaHPtI,France,top200,MOVE_DOWN,53323
Filon,93,2020-05-06,Ninho,https://open.spotify.com/track/0AvrSFPS8mN8OjUNCwemwa,France,top200,MOVE_DOWN,53264
Que Calor (with J Balvin & El Alfa),94,2020-05-06,"Major Lazer, Diplo",https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,France,top200,MOVE_UP,53171
Mec de cité,95,2020-05-06,"Yaro, Ninho, PLK",https://open.spotify.com/track/0ZgS1ThlLDBfoSLwLc8AfO,France,top200,MOVE_DOWN,52277
Tricheur,96,2020-05-06,"Nekfeu, Damso",https://open.spotify.com/track/7C7GtWZmyicqjBDbAWPsCp,France,top200,SAME_POSITION,52045
M.I.L.S 3,97,2020-05-06,Ninho,https://open.spotify.com/track/3CdDFnkFxwd6mPZtTR9JzN,France,top200,MOVE_DOWN,51586
Trop beau,98,2020-05-06,Lomepal,https://open.spotify.com/track/4WB9OeauHXnGOMUK4s80gM,France,top200,MOVE_DOWN,51404
Elle est bonne sa mère,99,2020-05-06,"Vegedream, Ninho",https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J,France,top200,SAME_POSITION,51177
Dans l'univers,100,2020-05-06,"Nekfeu, Vanessa Paradis",https://open.spotify.com/track/2PYXOG6GdxF9sUIH2NfOAD,France,top200,MOVE_DOWN,51092
Tes parents (feat. Ninho),101,2020-05-06,Leto,https://open.spotify.com/track/0G0ZyEQyc3IBcRnYCvtTwb,France,top200,MOVE_DOWN,50963
Astroboy,102,2020-05-06,Zola,https://open.spotify.com/track/2ByB9vlVC7p6kDsznT4NYr,France,top200,MOVE_UP,50910
Siliconé,103,2020-05-06,Niska,https://open.spotify.com/track/4pmQt0EAXwy2SyXOJJ2bPU,France,top200,MOVE_UP,48634
The Passenger (LaLaLa) [feat. MOKABY],104,2020-05-06,"LUM!X, D.T.E, Gabry Ponte",https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP,France,top200,MOVE_UP,48047
Putana,105,2020-05-06,Ninho,https://open.spotify.com/track/5oePa8PlOTPAlRaGs2OZ3A,France,top200,MOVE_UP,48004
Savage Remix (feat. Beyoncé),106,2020-05-06,"Beyoncé, Megan Thee Stallion",https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,France,top200,MOVE_UP,47890
God Bless (feat. Damso),107,2020-05-06,Hamza,https://open.spotify.com/track/2oT2g4vkjRaFOcUtdOf9eg,France,top200,MOVE_DOWN,47854
Elle (pt.1),108,2020-05-06,"Moha K, DJ Mike One",https://open.spotify.com/track/3yFtEOsAW6eYrgWB7NAnaH,France,top200,MOVE_DOWN,47724
Le dire (feat. Maes),109,2020-05-06,DA Uzi,https://open.spotify.com/track/1WxduRqYnmTCTsq0Vd4Npw,France,top200,MOVE_DOWN,47461
La puerta,110,2020-05-06,Ninho,https://open.spotify.com/track/6hSrPj9ikfFsxE04iVYvCa,France,top200,MOVE_DOWN,47328
Gasolina (feat. Gambi),111,2020-05-06,Hamza,https://open.spotify.com/track/1Wfe6IKCZDWqKSXNmn2tvt,France,top200,MOVE_DOWN,47064
Imparfait,112,2020-05-06,Maes,https://open.spotify.com/track/2oA44GF1ypyWTH18HGLXIS,France,top200,MOVE_DOWN,46825
Carré VIP,113,2020-05-06,Naps,https://open.spotify.com/track/7mLfWNnbPJw5qAdukn4DX4,France,top200,MOVE_UP,46366
Dragovic,114,2020-05-06,Maes,https://open.spotify.com/track/3wSdpAUYB0UuNekEcDdnjN,France,top200,MOVE_DOWN,46358
Problèmes,115,2020-05-06,PLK,https://open.spotify.com/track/6lZbLMHu98qpkOY0t3efUK,France,top200,MOVE_UP,46226
HÉ OH,116,2020-05-06,Gambi,https://open.spotify.com/track/1bWafkUCOp6luXRs1cm3w9,France,top200,MOVE_DOWN,46178
BELIEVE IT,117,2020-05-06,"PARTYNEXTDOOR, Rihanna",https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD,France,top200,MOVE_UP,46150
Fingertips,118,2020-05-06,Tom Gregory,https://open.spotify.com/track/0X4hMHBj4Ra6h1tIQGl1CH,France,top200,MOVE_UP,45817
Infinity - Dubdogz & Bhaskar Edit,119,2020-05-06,Dubdogz,https://open.spotify.com/track/4ekDggjElGJX9kNSOtnbVf,France,top200,SAME_POSITION,45651
everything i wanted,120,2020-05-06,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,France,top200,MOVE_UP,45185
Ca ira mieux demain,121,2020-05-06,Koba LaD,https://open.spotify.com/track/7jUeurloPULnhaXqbw6RGn,France,top200,MOVE_DOWN,44947
Médicament,122,2020-05-06,"Niska, Booba",https://open.spotify.com/track/0udmmo0fTwWbm6VqEHAvYF,France,top200,MOVE_UP,44696
Business (feat. SCH),123,2020-05-06,Bosh,https://open.spotify.com/track/6Hhx7ksVnFxsLRssypYiEO,France,top200,MOVE_DOWN,44696
Loco Contigo (feat. J. Balvin & Tyga),124,2020-05-06,"DJ Snake, J Balvin",https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,France,top200,MOVE_UP,44687
Life Is Good (feat. Drake),125,2020-05-06,Future,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,France,top200,MOVE_DOWN,44682
Désolé pour hier soir XXV - Remix 2020,126,2020-05-06,"Tryo, McFly et Carlito",https://open.spotify.com/track/0USQrLiSMnzlaoMKkgIaT6,France,top200,MOVE_UP,44665
Week-end (feat. Leto),127,2020-05-06,Timal,https://open.spotify.com/track/793CoRrbz4REtL14m4SbgF,France,top200,MOVE_DOWN,44525
Someone You Loved,128,2020-05-06,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,France,top200,MOVE_DOWN,44480
Gang,129,2020-05-06,"Mister V, Dosseh",https://open.spotify.com/track/10luKmtlbA2PO8tH3kurlJ,France,top200,MOVE_DOWN,44478
Say So (feat. Nicki Minaj),130,2020-05-06,Doja Cat,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa,France,top200,MOVE_UP,44263
Señorita,131,2020-05-06,"Shawn Mendes, Camila Cabello",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,France,top200,MOVE_UP,43989
Break My Heart,132,2020-05-06,Dua Lipa,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,France,top200,SAME_POSITION,43959
What A Man Gotta Do,133,2020-05-06,Jonas Brothers,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd,France,top200,MOVE_UP,43785
Méchant,134,2020-05-06,"Niska, Ninho",https://open.spotify.com/track/75bVc27bDSOAhMAL38cXpV,France,top200,MOVE_DOWN,43448
Corps,135,2020-05-06,Yseult,https://open.spotify.com/track/7qx03NsIL42jM03zFphnRO,France,top200,MOVE_DOWN,43265
Las Vegas,136,2020-05-06,Jok'air,https://open.spotify.com/track/6L2bXG181V9k56XS167r1P,France,top200,MOVE_DOWN,43194
Mayday (feat. Ninho),137,2020-05-06,SCH,https://open.spotify.com/track/1SVuEeerYIwjCRsF5MGzX3,France,top200,MOVE_DOWN,42824
Bitch (feat. Vald),138,2020-05-06,Lefa,https://open.spotify.com/track/4Bg5ufw4skMPjZl95Y7axO,France,top200,MOVE_DOWN,42468
In My Mind,139,2020-05-06,"Dynoro, Gigi D'Agostino",https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,France,top200,MOVE_UP,42459
Pirelli,140,2020-05-06,"Mister V, Jul",https://open.spotify.com/track/7FZoYJcmCB22N0lAg52nZG,France,top200,SAME_POSITION,41970
Open Up (feat. Lola Dubini),141,2020-05-06,Matt Simons,https://open.spotify.com/track/5rPLo5iQ3gCXarVEGeF9dB,France,top200,MOVE_UP,41853
Wouna,142,2020-05-06,Tsew The Kid,https://open.spotify.com/track/4F3aWMbVZdnr69ngGVt1Ur,France,top200,MOVE_DOWN,41363
Ma vie,143,2020-05-06,Dadju,https://open.spotify.com/track/2WFa5RbfyeoBDGNkg3OD7M,France,top200,SAME_POSITION,41344
Compliqué,144,2020-05-06,Dadju,https://open.spotify.com/track/7MmocSyYpeLvpgO4eRW3zl,France,top200,MOVE_UP,41311
Every day (feat. Griff),145,2020-05-06,Ninho,https://open.spotify.com/track/1AItNk9SzkLHmjWrEz4XvW,France,top200,MOVE_DOWN,41074
Pain 1993 (with Playboi Carti),146,2020-05-06,Drake,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo,France,top200,MOVE_DOWN,41040
Elle pleut,147,2020-05-06,"Nekfeu, Nemir",https://open.spotify.com/track/4kqsT3yDyJr1KZ2AkM9qfD,France,top200,MOVE_DOWN,40946
Balance ton quoi,148,2020-05-06,Angèle,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa,France,top200,MOVE_UP,40875
Let Me Down Slowly,149,2020-05-06,Alec Benjamin,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,France,top200,MOVE_UP,40814
La Kichta,150,2020-05-06,"Soolking, Heuss L'enfoiré",https://open.spotify.com/track/0Iyt1ZnlZibH8QdEKrGMTR,France,top200,MOVE_DOWN,40511
Pas beaux,151,2020-05-06,"Vitaa, Slimane",https://open.spotify.com/track/2tzdMoVhP0Lu6Mp3t107pI,France,top200,MOVE_UP,40309
Pookie,152,2020-05-06,Aya Nakamura,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD,France,top200,MOVE_UP,40051
Play Date,153,2020-05-06,Melanie Martinez,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,France,top200,MOVE_UP,39922
C'était le rap,154,2020-05-06,Ninho,https://open.spotify.com/track/07JoaFTGT3QGuPn5EuusCZ,France,top200,MOVE_DOWN,39581
Papers (feat. Ninho),155,2020-05-06,Zola,https://open.spotify.com/track/3vmoC735YdyvsrF0HtbmGn,France,top200,MOVE_UP,39385
RR 9.1,156,2020-05-06,"Koba LaD, Niska",https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn,France,top200,MOVE_UP,38924
Et demain ?,157,2020-05-06,Et demain ? Le collectif,https://open.spotify.com/track/7tKKdcWvu1kpz6FvGWdPNI,France,top200,MOVE_UP,38854
Blanka,158,2020-05-06,PNL,https://open.spotify.com/track/295SxdR1DqunCNwd0U767w,France,top200,SAME_POSITION,38660
lovely (with Khalid),159,2020-05-06,Billie Eilish,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,France,top200,MOVE_DOWN,38595
Maman dort,160,2020-05-06,"S.Pri Noir, Alonzo",https://open.spotify.com/track/0FOOo8wbVSFQ7YI0ZF8iC7,France,top200,MOVE_UP,38525
Piece Of Your Heart,161,2020-05-06,"MEDUZA, Goodboys",https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,France,top200,MOVE_UP,38439
Righteous,162,2020-05-06,Juice WRLD,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t,France,top200,MOVE_UP,38252
Un million par mois,163,2020-05-06,Djadja & Dinaz,https://open.spotify.com/track/5JVf4pCn50ePuE6ZoF5oEg,France,top200,MOVE_DOWN,38243
William Thomas Freestyle,164,2020-05-06,Kodes,https://open.spotify.com/track/6gnNCCNFBE41Beya38aIwI,France,top200,NEW_ENTRY,38235
Ça va ça vient,165,2020-05-06,"Vitaa, Slimane",https://open.spotify.com/track/3xbws1uOAaxeTPEviKWONY,France,top200,MOVE_UP,38074
Soleil,166,2020-05-06,Roméo Elvis,https://open.spotify.com/track/5SNfvgi4TUwx4Si0lFn3G2,France,top200,SAME_POSITION,37997
Tel Me,167,2020-05-06,"Jul, Ninho",https://open.spotify.com/track/4ml7hnH3FtGeUDMhzVmnrj,France,top200,MOVE_UP,37945
My Oh My (feat. DaBaby),168,2020-05-06,Camila Cabello,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,France,top200,MOVE_UP,37867
Savage,169,2020-05-06,Megan Thee Stallion,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si,France,top200,MOVE_DOWN,37762
Défilé,170,2020-05-06,Bosh,https://open.spotify.com/track/5uokjyBMNjaP6oHrtJJVys,France,top200,MOVE_DOWN,37577
Message,171,2020-05-06,Klem Schen,https://open.spotify.com/track/17ljHF98J4bOroYIcQzE2l,France,top200,MOVE_DOWN,37395
